text,label
rajeel y3miil fil siyessa el 7isbou w howa y9oleek elifri9ii 3a9lia hhhh,0
sayiebou slim erajel katih,0
m3a slet il 3aser bchyedefnoh,0
nchallah ya3ti l li ca,0
wa9teh yji si slim l seliana,0
raj3ilna djabou ye m3alim bech twali ilfar7 x 2,1
slim riahi bellhi thama 7aja madhabina kan toudha7 akether est ce que ce vrais bech ta3ti 4 millyaret lel ess mou9abel 2 jouers may3mlouch 8 millon walla enty 7abit et3awen jam3iya hiya mouneffsa lina bech tekber wetetssala7 3la 7ssbek ok enty 7or fi floussek mais enty ki tssal7 le club africain ce bien et merci ms riahi,1
sans obligation de stock,0
slim ye riahi slim ye riahi,0
j amais ca,0
kouki 9asdaoui out pls bnzarti ya3koubi wtfakrou leclub,0
said erais ram romej ekbar,0
6 48 haka taw ya dadou esmha patiente mesh cliente,0
eli jay men live kanchour iji ba7thana,0
hhhhhh hato 7ata 20 yezzi,0
sakrou electro mate bach made youhreb hats wahid okay baad lahseb,0
hhhhhh raye2,0
lézém tha8et,0
rajil 7or tsalouh,0
lezem w9anouniyan lgalya fi leplay off,0
raje3 montssar,0
yousr stp medilna régime mlih,0
rakhssouna fil maicha khirilkoum,0
li o5tna rawdha awil ijtime3 li cpr fi sfe9is le 26 09 2011,0
thama joza 6 w la,0
kouki kanzari busher difficile de trancher,0
salakhelou oubama me nech deikhin akbar dictateur w kass l internet w yahki ala idimokratia hhhhhh w hia ili salkithelou hhhhhhhh,1
hhh ech 9awlek fel,1
louled ech 3mel mallouli,1
hamza mchiri,0
hhhhhhh michtagin titrouwet taraji kol jem3a titre wila zouz,0
wa9tech rohia,1
il parait errabta ghodwa va decider bech tla33ib cab w jsk match barrage illi yikhsir ihizha elkol wahdou w kima 9alilhom w w3idhom slouma el 3am jey echcharafi,1
pourquoi pas mme raja,0
jam3éya mén 3am 20 ytabba3 féha,0
rakoum meche jam3i kan etjibouche drogba,1
bech t3aras b badr bayrem bech iched l7abs w hya bech t5af men fdhi7et es8ir w houwa bech yostorha w sa7bet badr bech ten9em 3lih w temchi lel dharbou lbare7 eli houwa fil 2asl weld si chérif i3ich f france,1
hichem ben jemiaa,0
ho ma gat3in 300 km,0
tgoul 3laha fi one piece,0
hbib essid,0
kn yetna7a el monta yelzem reye,0
w9tech les abonnements w b9adech,1
chkoun ja min live khanchour,0
rakez enti m3a jam3ia ou saybelna na7na el 7oukouma,0
salam si slim slt n7eb netasel bik fi 7aja akida,0
travail réalisé par saïdani khaled juin 2013,0
taswira loula mgarra3 ou zouz lokhrin 3amel broching,0
hata enti min nafta,0
raja3 djabo,0
maher haded wa9tech yal3eb,1
rakzena al ca nhebo chaine lina ahna,0
tchabah l clip enrique iglesias hero,0
hatém hamdi,0
rana nhebou dhawadi yarja3 wakahaw,0
kifah tetnaha el vu,1
saiebou rajel yeghdem,0
ali hhhhh,0
jaded tjini bel 3yed,0
saloum y3alem seyes dandouk,0
wa9tech brabi,1
hhhhhhhhhhhhhhhhh dina,0
chkon ya3ref one piece 7al9a 930 wa9teh tahbet,0
raja3lina el 25 fil bac w yar7em waldik,0
il faut un av,0
la3lik 3melto si slim 3andek zay elnafti yal3ab hatten el bara karl yal3ab saif edin el jaziri el bara chay ya9ha elhedli chbih,0
tnajem tji privée,0
oui w ana a hab hadi,0
slim rya7i criss angel,0
slouma fammech millliard l rass ech har,1
raje3 djabou ya sloumaa,0
seif gadafi jay l tunis,0
slim loka slim,0
wa9tech nchoufouk ta3mel ejtime3 ta7ki fih,1
rajoul el moustakbel an ou koull chay el wahra el flous heda eli lezemna ama ba3ed mecheb iheb al kouteb ti sayed ihebkoum te5dmou yamlelkoum moustakbel fil kef et tella ama benesba lel flousou mrigeil ama ahssen wala yekloulkoum arakoum ou met sawrou chay,1
heya m3a chkoun tal3eb,0
rani zawali w battal thmmech melyar nechri mennou dar w na3mel afar w sgar,1
hamrouni majed,0
jaded l belaid,0
h h h h h h,0
ya5i migalou mich 7awal li tas3a matefhem chay,0
le ilh il lah,0
kolna fil 9asba demain,0
jam3iya cha3biya,0
taminu muntari benjamin eli agbeko les deux jeunes joueurs ghanéens elli 7ket 3lihom mosaique fm,0
sou2al 3lech ma3adetouch 3al elhiwar ettounsi,1
haythem chroud ahmed kaydi,0
jawebna ya si slim chtou9sed beha jalsa 3ama,0
hassen el mani adheka 3leh msarbsa,1
hasilou lbled hethi zid 3amine o5rine cha3eb kol iwali fl platouwet wimathlou wmach hourine,0
hhhhhhhhhhhh taraji,0
imajini samara ft didin canon,0
hatten baratli cab,0
raja3 zoo,0
17 4 2020 chkoun hne,0
villa verde,0
leo godess,0
 katiba 9ardin ytfarjo baz,0
raj3elna djabou l3amjey lichampions luige wmba3ed khalih yemchi,0
ala ft space tji,0
biche ta3mlou awled moufida 6,0
raj3lna zouheir s7i7 9lot 3la 5ater ejam3ya chalketh elhiyette esabka,0
snyn kifh ydiro,1
iye 3lech,1
hedi ejileni mil meddeb el chiboub,0
ntfarij fi dinya o5ra,0
raje3 chiheb,0
lézem ikoun fama ta3widh,0
salim krid,0
hhhhhhhhhhhhhhhhaaaaaahhhhhhhhhhhh hhhhhhhhhhhaaaaaaahhhhhhhhhhhh,0
si slim notleb menek etzour si azouz lasrem,0
l wa9t brabbi,0
sahih damda almedeb chari 3dyar minhom akhere dar wazir kharijia sabahak bi carthage 10 miliar,0
karaoudy amla j aime bjeh rabi ala l khadhebin hedhom,0
l3bna fi rades w sayr,0
rabi ya3tih 3ala kad néytou bithabit,0
salifni 100 alf dinar,0
lezem men tawa njibouuh,0
si slim jib issam jemaa ou ben 5alfalah,0
lbeji winou,1
si slim just habit n9olk,0
kol bléd w omaléha,0
saif best ken 3amlouha 3a2iliya a7sen hhhhh,0
chnya lkelma,0
kont naahki attrabilsia,0
samir selimi modir reiyadi,0
si nourddine tjrs grd rabi imaakoum je suis fiere de vs khouia alghali,0
slim manich bich nahki kima jmay3a ama mat5alich lifri9i hia tawa mehtajatek mat5alihech hawel 9ad mata9der,1
lien svp eli tesra9,0
hhhhhhhhhhhhhh ben garbya et meddebb,0
y5i zahrouni walet fi manzel borgiba,0
rayen asma3 kaabet danial hhh,0
il forsa tji kan mara wahda,0
salem mama,0
imed trabelsi ken yamel tsawer hakka b edhabt ipartajihom ella3ba mch tsawer,0
ya sami 7oto,0
rais tunis,0
ism3ou ha sa7afi,0
w9tch ajdid,0
ramsey ltifi hay lbazda tal3et,0
imela 5al yitracha7 fil irak lil réasa,0
hhhhhhh wm ba3ed,0
wa9tech ey sa7e7 zouuuuuuuuu w el 8arbi,1
il faut separer la religion de ts ce qui est politique w yilzmik taaraf illi il 3ilmania tihmi iddin mouch il 3aks,0
wa9tch yabda,0
package 1 night 2 days 132 000dt 144 000dt 21 000dt,0
bech tji 8edwa fel 7afla amne jewebni,1
il blèd et,0
raja man ahaba efriki 3adam thikar ay isim liaya la3ab kabla intidabah rasmian hata lanakona sababan fi 5asara safakat liifriki ta3lamon ana al3oyon kolha 3linb,0
rajaa montassar louhichi w youssef el 3almi,0
reb3i errab3awi win trab3i ya rab3awi barra rab3i elparc b taw to5les,1
na3tik ism 3ayla,0
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,0
m3a chkoun demi finale lyoum w wa9tech,1
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh yahki à la fassaddddd hhhhhhhhhhhhhhhhhhhh,0
wa9tech jey el marzou9i li sfax w ken famma ma9ar winou,1
shiva ysalem alik,0
lazemna attackant étranger,0
svp od5ol lél page hedhy mta3 slim ryéhi w ab3éth ce msg en mode copier coller,0
imed haouioui hhhhhhh,0
kyfesh nahyy l vu,0
slim ya riahi slim ya riahi lel letoile w tarji,0
helmi khemili hhhhh newi yarja3 berrasmi,0
sayid rais n7ib ni5dim,0
hata fi cheklou,0
rajel jabha min le5er mahajtnech la bhkayat idéologie mta3 basasa idiologie bech t5alina ma9soumin hedom islami in w hedom gauche nes kol ta3rf la7ram w la7lel wrabi ihaseb hajtna b3abed i7arek 3ajla w dourr sur tt pr les jeunes w rai iis jeune w ya3rf chya3mel w mazel mo5ou fou9ou w wagef lel bled chouf thawra jabet 7oriya bch eli iheb yahki yahki 5ouya ahna fi tounes nhebou ne5dmou w n3ichou rabi m3ak w inchala kan ha cha3eb ifii9,1
kolena ime3ake ama winkom fi fahs,1
si slim n7eb nod5el l7ezb el eti7ad lwatani l7or kifeh na3mel bech nwali 3dhow fih,1
sal7elna lhond welbsket yar7am bouk,0
slim rabi m3ak blad gr3a33333,0
si slim chnya hkeyt maikel enramou,0
hh lbouselmya tardouh wswahlya tardouh wmazel mazel,0
hhhhhhhh ess,0
eli y7eb a l a ydez aboné f chaîne mte3i,0
read more about tunivisions net tunisie football slim riahi annonce 4 recrutements clubistes dont l argentin mauro boselli on,0
si slim brabi habit nesel 3andekom makar lel ettihad elwatani el hor fe ezzahra walla non si oui l adresse svp si non rana enhebou makar fe ezzahra,1
la9ia a ca te3ich cab,0
helmi la3bidi bac math 18 9 menzel bourguiba,0
c lesquels tes faux cils stp,0
koi koi,0
raj3ena montasar wel3elmi,0
slim y,0
raho errsaysi ynajim yal3ab fil wost jarbou car ay diffenseur ynajim ykoun pivot car ya3raf yfok koura w ya3raf y5arajha elprecision tji bitbi3atha,0
edika li maa gati,0
itha eteka methemmeti m en nakisin fe tilka echehedeto li bienni kemilou,1
sar hada mil watany elhor iskalou tabaa el marzougui,0
raja33 djabouuuuuuuuuuuuuuuuuuuuuuuuuuuu,0
safi saiid hachetna,0
la 3la9,0
ma3hom inida,0
raj3oulna alex,0
rajeh montasar svp,0
raja3 l3bed li estad3tha t5dm m3ak tw tra kfch deja bdit tefhm f a8latek,0
inti wayeh,0
raja3 djabo svp,0
lyoum 30 06 i5er nhar fi contrat mta3 montaser lw7ichi ya5i bech yab9a wala la w 3leh,1
raj3elna montasar yarham bouk,0
kayne part i 6,0
lezem alexis walh borjoliya,0
ija 7ay 5athra d,0
sakar bernamij cî 3alaa,0
kol al mosanada inna al batila kanna zahoukan,0
kol ca ten5bou le slouma chemata fi jamher tarji hhhhhh 8888888888888,0
qui merite la presidence de l etat,0
kolhoum clubistia men fihoum ana,0
saidi arrais ana sahib mouassatein tadharrartou baad athaoura wa ha ana harib fi libia arjou min siadatikoum attadakhoul assarii li inkadhina ma il ilm anni rasaltou al wizarat al maania koullouha wa lam ajidou adhanin saghia wa andi machrouu mtaa 80 aamil sadi errais arraja arraja lafta karima wassalamou alaykoum,0
raja3 el volley,0
slim riehi avec ou contr elli 9a3id ysir tawa ithrab 3am w fawtha,0
hhhhhhhhhhhhhhhh looooooooooooooooool mdrrrrrrrrrrrrrrrr kkkkkkkkkkkkkkkkkkkkk,0
itidab jdidi ll39liya hhhhhhhhhhhhhhhhh,0
salam ana fata min sfax 3omre 19 batalt l9raya min 6 ibtedai kamilt deblome ma3tawnich 9arth bach n7il 7anot mta3 7jama 7ra9t wraj3on a3milt deblom wma 5admona cht7bouni na3mil nesra wala na5tif bilahe chna3mil 3ande snin man5demch bilahe chfomi 7al rani fadet min ro7i wsalam 3alaikom war7mit lah wbarakato chkran,0
waktech etorehh jay,1
jawebtni wala btbi3tha,0
slm 3andi 9ribi 7kmou 3lih 2 ans ibtida2y 9adha modet 10mois fi ta39ib thebtet bra2tou tama itle9 sara7ou w kif t3awet el 9adheya raj3ouh lsejen li itmem el moda 14 mois brabi ondhrouli fi hal mawdhou3 w nestana el reponse svp rahouw chay hedha illogique merci d avance,1
brabbi ya jmé3a famma ghnéyya o5ra etchabhélha awel mayebda el video kel la7én héka en7eb na3rafha echniya svp,1
salam salut,0
ijaw il zarzis marhabten bikom ama il botola waslaha il sousa kitabdou habtin,0
prq dkhal l habs,0
slim wini mecheri3k,1
les abonnements mte3 l play off ya slouma,0
ach9awlk fe titir kaly bbj,0
m3a 5oehe,0
wakteh tahbet edhi,0
sei slim 3awni manei 5wek rani bech n3ars htfi 54 788 860,1
salam cava,0
wa9tech tji le sfax,1
raja3 djabouu,0
slim riéhi chiboub,0
ouh wa zi,0
rani batal nehb 3la 5dma,0
salem si monsof t9abelna mara fi ben ghazi lybia 9otlek enhar hethka kelma wa7da alaho akbar ken tfakartni jewebni 3andi man9olek nchalah tasma3ni,0
kol beled fiha lifdaye7 il bachare yestefide,0
rajel idakel fel leflous mouch ihareb,0
rawa7 barka w a7na ndabrou rousna wa7adna,0
louled haw sma3tt ili korpiss wala entraineur ta3 il jam3iàà bilah 9oulouli est ce que s7ii7 ou nn,0
haythem labidi mehdi,0
salmouli 3ala mbarka w9oloulha il fodha fodha win7as n7as hhhhh,1
raj3ou zin taw ma3ad isir chy,0
salah amghar,0
slim riahi golna d5ili ahsan gol fi tonis lazim ytam tajdid 3akdo oi tahsin thorofo akbar 5alta kan njibo gol binzarat,0
sami mafhimt chay yekhi mouch nida,0
hhhhhhhh algab gal hhhhhhh,0
slim meriah dhakartni btore7 safax fil coupe darabe tdhakartou manssithach lkelma hadhy ya 7assra,0
chniye moshketlk me3 kais said,0
hhhhhh akhwo,0
rahi etwensa bech tanta5eb ma5ir menek,1
hhhhhhhhhhhhhhhhhhhhhhhh mmdrrrr 9adekch lollllllllllllllllll,0
slim yiyahi far5 chkoun,0
ya5i migalo mch 5rej,0
si slim ne7ebou alexis svp alex alex,0
raje3elna djabo ya si slim,0
hamza jabari,0
il faut utiliser le karsher,0
chkoun hen 2020,0
ili yal3ab m3a leclub yawali y7es rou7ou yal3ab m3a,0
rejoignez notre page,0
raja3 djabou ll club tsarref mammouch maylzemch ysa7a7 l taraji,0
sans obligation d achat minimum,0
wen wlad mofida,0
hhhhhhhhhhhhhhhh aha taya7ti hhhhhhhhhhhh,0
raj3elna kaies ya3koubi ou bertrand marchand ca dima tal3ab 4 raj3elna alexis ezikel achref kalfewi lemna 2 arrieres gauche et droit hotlna bassem mehri yechri les joueurs svp ya slim rana bdina netkarzou,1
sami alfehri ya 7ki 3la mzania mte3ou,0
reem depp haw sa7bek hhh,0
réalité kane malaibiya,1
raj3ona ben 3ali,0
houcem mhadheb,0
hatem mghar achnawa asemha el 4onaya,0
imanoil kalotyi oi kan yjit birasmi njanho,0
samba sow fi ca wle,0
chkon animateur,0
ktraouli yahoo fr,0
hhhhhh hhhhhh hhhhhh,0
imcha chiboub ja ria7i,0
saibou ishababena,0
sayedna nouh ach 950 sna bajbouj andou 90am fabhaithou al akba l 1000 snaa rabi ychedlek fih kol am wentouma mbajbjine,0
hhhh ba3d 17 3am,0
ramzi zemzmi et séfyou saifoun et saifoun jbali sayyéé ànnulée,0
invite plzeeeeeeeeeeee compte jdid,0
haythem hhh,0
hhhh rahi kemlt el 7emle el ente5abia,0
so gannouchi will try with him i will tell him later,0
rakbehale hhhhh,0
nharin lteli habtet taswiret las3ad fi page leclub w golna las3ad dima fi gloubna allah yarhmou w ysabber ahlou allahou akbar allahou akbar triste nouvelle,0
rabi yekader el kir,0
5rjti mini il 7ware,0
regime w new look haha,0
hassb mà karit talik alech matchagouch,1
kon nestanna min jsk bech rod tharha w terba7 cab wallit tbi3 fil match,1
lmasri rja3 m3a equipe wla le,0
l7keya lkol 5tr 3morhm mrb7ou taraji f rades fl boutoula hedhka 3lsh i7bbou yal3bou f rades,0
reka rejela,0
raja3 montsar louhichi yousef el3elmi bacem mehri,0
koi de neuf fil jam3ya,0
rabi allah salam cava famille ok merci sms,0
la ata9abbal i3tidharak illa 3all moubachir,0
si slim brabi khald elkorbi laaa hawl m3a wisam yahya si non alxise,0
yekhi mawjoud mb3d fl youtube wala,0
salim riahi ken 3indo fb yeb3thli invit,0
samir l wafi ya3ml f publicité l 3arfo 9bal el inti5abét y,0
waktah tawali 3ana ca tv,0
raje3 lili,0
slim stp sakir ha elpage w akhdim rabi y3inik w elkhidma rahi fi birouette mouch 3la fcb fama ness matistahilich hob ejam3iya mouch bech tchawirha fi recrutement walahi ken tjib messi ygouloulik hay etaraji chret erregued w zwegui ya wledi ken jet elbouma taslah,1
walet techbah el nadia mta3 serie elite,1
slim rakezlna m3a jam3iya w sayeb 3lik m syesa rahi twas5ek fi hal bled,0
oklat tounisia w italia fi 9anaty echtarikou,1
tathaker aouel partie mtaa ca fi elmoussem el jadid,0
hand w basket w volley,0
nsa9sik daro fi protection civile formation 15 joure t3 premier secourisme feha attention wach maryek esque na9der nakhdem feha fi aireport,0
imen karwi chnia el matloub men jom3a kifech yetsaraf fel mochkla hedhi,1
salah aman tele maya9rach bel 3arbi en fr aman,0
ch9al yekhi,0
jaded l bel3id,0
koura syessa,0
eli i7eb l free fire yamel like w sub,0
salm alik yousfe lahrach,0
wa9tech nasta9ilou michomage,1
sam7ouni brabi nlawej 3al kess ma l9itouch w 9oltou abtal tounes fahmouheli hethi,0
si slim jibena vincenzo iaquinta felipo inzaghi,0
kodesse lana,0
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh kbir ya slouma,0
mkanch parti okhrra,0
slim rab3aoui haytham tayri 3abd ilbaki ban mas3od labib s5ayar oi barcha klab tarajit hatahom yarhmo chibob matasma3homch ya slim yahdik,0
rasmi slim riahi bach yachri parac tarajit,0
pas encore,0
hhhhh hedheka ech 9a3din ya3mlou,1
pub page club africain,0
iftitah maossem el mahrajanet el safya,0
sarra mkachkha ma7kech 3la znateur wmachi ya7ki 3la 3andi man9oulik,1
samba kadam samba ja samba kal manl3ab kan fi ca,0
sayee c fe fi almanya lyum wolfsburg ana u madam khtarna lmotamar nshalah matkhaybunash,0
si slim 2m1 el parti bech i3adouha 3ala el arthiya kima parti ess,1
soueeeellll elmarzouki zaa3ma ya9ra fil commentaires,0
raja3 lmhiri w la7achetna la bintidebet la wela,0
raja3 montassar wl3elmi wna7i lmortaz9a weli nas7ek bma3loul bech ykor 3lik f 2016,1
saye yar7am waldik wybachrek bel5ir mala touns bech twalli swisra aaa raw3a bravo raisna sebsi oumourna wallet 6 zit hhhhh malla cha3b ykawrou bih ejma3a kif ma7abbou,1
sami chouk omar el euch ahaya li hkytlelkom 3leha,1
raj3oulna basém ilmehri ya si slim,0
tfaraj 3al youtube l7a9 ma5latach bech netfaraj 3ala télé,1
jaded tijani belaid,0
il3am jay doble,0
maher hadded va signer un contrat la semaine prochaine avec sporting braga w lémfach5a béch tal3éb match amical le 25 juillet m3a atletico madrid,0
si slim bé3éth él 9anét,0
chnouwa 9al lotfii,0
i ki sa7i7 prêt contrat w houwa i7eb iji lclub chma3naha,0
raj3ena rjel jam3iya,0
il fo ameliorer la kalite de son et dimage c importan,0
salamm ya si elmarzouki chnowa fama lomal elhathaer rani nestana oumouri taba men 11 sna,1
hhhhhhhhhhhhhhhhh ennes el koll wallet sawtet l cpr tawa,0
invitoùh ychaya5kom j m wlh,0
ragad yatafaoith ma3a tarajit mathabina ykon fi club,0
imed riahi howa enate9 erasmi besm hay2t slim riahi,0
rahou chaba3hom bel flous,0
ijina ken boulahnek,0
slm_alkm si slim le c h le c h im3aak m atkafech eni weld jam3iya okra eme me nakrahchi ca we haoi idallil ohhh lifriiiki lifrikii lifrikii famme jouer mohtaref we ichrarek fi boutoulet we kes tounes we boutoulet we kes abtal alandiya alfirikiya bi 100 000 000 dt sobhom fi ahsebbi we dour 3ale al andiya atawe talkah ghadi ikawer hezou mabrouk a3liik we ide me charekchi fil 5ans iraja3lek iflousek bi doun fayed tahiya mina le c r,1
il appelle à quoi,0
italya 3endha raiiss,0
hata woulad wesamouh c a,0
no youtube 24_25,0
si slim a3melli contract m3a gatar zi barcelona et psg,0
houcèm m hadheb,0
la 9al la ma9alechh ya m3alem kamel 4ans mté3ek we ba3ed ya3mel rabi dlil weli 7el fomou jomhour club jwebouuuuu ok,1
seifedine el wikipedia tnajem tbadelhaaa t7otou 7ata fel barça kan t7eb,0
raja3 djabou,0
recrutment ya si slim,0
hhhh malich dja 3lik,0
wa9teh ilfinal win bech ye3adouh,1
lol mche f bely billie eilish,0
letoile icendou fi cab wenti dima 3awenhom,0
seif benyoussef a9ra jomlét loulénin barké taw inchoufou zid 9oli mélé taw inchoufou,0
l4ani allah,0
inchalah lapas,0
la3ba seiihla thana,0
lidara lidara lidara,0
lawled lazemna na3mlou 7amlet ca tv,1
i got it from my mama,0
hhh d,0
si slim el foot aichek,0
ntiii pour koi contre kais saied,0
lezem fi a9rab wa9et ya si slim,0
sala7 yaweldi gbal mandi3oy,0
raja3 rjeel jam3aya,0
il a vite oublier,0
slim riahi 9al bel 7arf el wa7ed in tammet 3amliyet tabdil el 9anoun fi dharf chhar inchallah bech inkounou wara el sitar ou na3lnou 3ala inta5ebet le 16 juin ya3ni in temmet el 3amaliya ou brabbi el maya3rafech ya9ra yarja3 lel makteb ya9ra brabbi yezziw mel tanbir ou tassrib ma3louma ghalta,1
slm slim riahi mak t3awin fi zawali w 3awinte barcha fama 3ayla t3ich masaa fiyhyatha rabi w anti ili tnajim thélilhom ha mochkla ili ihebe ya3rife ha 3ayla fach t3ani msakin yod5ile fc wichofe idomare chay sa5ife,1
salemli 3ala riad bennour,0
raj3olna ben ali w golo caméra cacher,0
sama7ni 9arar f balstou homa mahom illa mowathfin k nas el kol erkib el car w ella 5outh taxi yezinza m sar9a,0
salmeni 3el bajbouj y3chiri,0
tayeb djabou ess sayė hay habtet,0
ness bekri guallou,0
jaded ldjabou,0
ili jey min 3and 5anchour like,0
rasmi slim riahi chra riath banor bach nhotoh yjib likoir thay3a ha ha ha,0
billehi lflous lirmithom birrasmi flous walla fake,1
lazim milieu diffensif kima alexis,0
reglena hand yehdiiik,0
saif el eslem 5raj wel beji howa el 7al hhhhhh,0
invit wen3adi promo tawa wenkalmek,0
chkoun jé 3la 5ater avero,0
haten baratli,0
raja3 montassar louhichi,0
si slim juste une petit faveur a vous posez 3ana barcha 3la tor7 gala 3léh fé tréve hédhi ma na3mlouch tor7 m3a l bayern munchen et merci,1
jaded l tijani yehdik jam3ya ken hezha howa,0
slim ria7i i7eb i5ayer el3akliya,0
liy 5thalek 5abalek,0
imthi yachwal hhhhh,0
wael harrek wechrayek,1
ili yeheb yepirati fcb yeji prv,0
il n aratera jamais,0
kolha chouhada w kolha abtal sade9ni ya slouma period ben 3ali makonet na3ref had fehom w sma3at bhata voutola men boutoulethom allah yarhmoo hasena 3aleh 3ala 5atro moslem ama abtal adeya nes el kol walet etla9eb fe rweha abtal walaw ey9arno rwehom b farhat hached w bougiba sobhan moghayer el ahwel fe 3amen walaw abtal,0
sakar laya elbarnamej si ala hhhhh,0
titre mte3 8odwa habtou bekri chway hhh,0
hamma kabria,0
petit rappel de la situation,0
rauas zpoop slim raya7i,0
3lech ken arhtiya barka y3adouh mousalsil,1
hhhhh zantour,0
slim ryehi,0
slmim chiboub elmkachkha,0
shkoun li chaq kayen saison 6,0
raja3 montasar lou7ichi,0
kolkome wala bahi tawa,0
si slim svp raj3elna z dhawadi w alex,0
ennes chtetfarej f denya okhra w galb dhib hawk el replay awlawiya il galb dhib,0
raw asleeek mounadheeel fi lybyaaa,0
a3mlouli abonner tarj3lkom be wa9et plz,0
raouf ayari haw bel tafsil zeda hhhhhhhhhh 9rib bech yetcha7at w y9olhom bras la7nina 9ossou,1
lezem arrière y3awdhelna l hamza ye slouma,0
